createdAt,text,sentimen,validasi_h1
2026-04-15 11:13:00,@sampahfhui sakit ni orang orang sumpah,Positive,1
2026-04-15 11:16:33,"@leleelakii Anw yg gw perkarain tuh yg masih mempertanyakan knp ngelecehin seseorang di grup private jg dianggap sbg tindakan KS. Di kasus FH UI, mereka belajar hukum, tapi masih ga bisa mikir kalau tindakan mereka itu permulaan dari KS yg lebih besar lagi Mungkin analogi gw salah, tapi",Positive,1
2026-04-15 11:25:00,"@ur1kiss4me @galanatarusli @telanjangmoril @sadampermana_w @RebeuDeter 2. Argumen gw: perbincangan sensual scr private tanpa ada dampak langsung terhadap pihak tertentu bukan lah KS, karena tidak ditujukan langsung dan tidak ada kerugian nyata terhadap pihak yang dimaksud. You could argue ketikan ada actus reus, tp dalam opini gw itu strech :)",Negative,2
2026-04-15 11:38:00,"@sampahfhui Emang sampah semua, isi otak mesum. Buset, anak-anak sekarang modelannya kek gini, ngeriiikk sih.",Positive,1
2026-04-15 11:46:00,"@sampahfhui t-tapi... jika grup mesum cowo bisa dikategorikan pelecehan seksual, apakah grup gosip cewe bisa dikategorikan sebagai pencemaran nama baik dan fitnah?",Negative,2
2026-04-15 12:08:43,"Obrolan gini itu udah normal ya? Kalau aku masih terasa risih, atau aku yang kolot. Kasus FH UI membuka mata kita lebar-lebar. Bahwa obrolan warung kopi atau area privat bisa menjadi fantasi ke orang lain. Memory alam bawah sadar membawa itu ke imajinasi. Seperti yg terjadi pada grup anak kuliahan ini dimana dosennya dijadikan obyek Pelecehan s3ksval. Pelaku merasa tidak apa2 ini hanya guyon. Meniru apa yang mereka obrolin saat di mobil atau bahkan dalam janjian yang dilakukan para panutan.",Positive,1
2026-04-15 12:30:00,"@sampahfhui ngeri banget, dan sampe sekarang belum ada sangsi tegasnya soal hal ini",Positive,1
2026-04-15 12:51:00,@sampahfhui ga banget isi cht nya 🤮,Positive,1
2026-04-15 12:59:00,"@revol7hink @ur1kiss4me @telanjangmoril @sadampermana_w ‘jangan emosional menghadapi ini’ enteng emang buat lo ngomong gini sebelum istri lo, anak lo kena pelecehan seksual even itu di ranah private (jangan sampe deh), dan publik mana yang bicara begitu? kita berbondong2 menghakimi setelah chatnya kesebar kok",Positive,1
2026-04-15 13:10:00,"@revol7hink @galanatarusli @telanjangmoril @sadampermana_w @RebeuDeter justru di situ poinnya lu bilang 'g ada dampak langsung' dan 'g ditujukan langsung', itu implisit mensyaratkan harus ada direct exposure / efek real time padahal dalam hukum pidana: actus reus g pernah harus interaksi langsung dan akibat g harus timbul seketika",Positive,1
2026-04-15 13:19:00,@sampahfhui Sekelas FH UI Begini ?,Neutral,1
2026-04-15 13:29:00,@sampahfhui sinting,Neutral,1
2026-04-15 13:36:00,"@sampahfhui Bener kata Paman Coki, orang"" model begini cocok nya di kumpulin trus di Ledakin.",Positive,1
2026-04-15 13:59:00,@sampahfhui Anak muda udah mainin hukum bisa dipesan dan dibuat demi aman,Positive,1
2026-04-15 14:04:00,"@sampahfhui Mahasiswa ui jadi ga se wah dulu, mahasiswa nya aja bejat semua",Positive,1
2026-04-15 14:35:30,"“Itu mah obrolan biasa di tongkrongan” “yang salah yang nyebarin lah” “cuma becandaan doang, lebay amat” 🫩 Ga sedikit loh ternyata yang punya tanggapan kayak gitu tentang kasus FH UI 🥲 Kalian tau ga, kalau yang dianggap candaan itu jadi awal dari kekerasan yang lebih serius? https://t.co/BtZSgzrotO",Positive,1
2026-04-15 15:19:00,@sampahfhui DO aja dah,Neutral,1
2026-04-15 15:59:00,"@sampahfhui wah sumpah kocak sih ini, anomali banget dilingkungan kampus",Neutral,1
2026-04-15 16:00:00,@sampahfhui dah ketutup sama nafsu sendiri tuh,Positive,1
2026-04-15 16:01:00,"@sampahfhui yang sakit orang orangnya sih, bukan dunianya wkwkwkw",Neutral,1
2026-04-15 16:04:00,"@naay_killa @sampahfhui kocak sih lu kalo ngewajarin hal hal kaya gini, dah kena sih sikis lu",Positive,1
2026-04-15 16:50:00,"@sampahfhui Sick banget Praying for justice, healing and peace for all the victims🙏 hold them accountable!!!",Positive,1
2026-04-15 17:30:00,@fess10nopember Klo mau mencari keadilan spill aja semua share semua buktinya. Klo cuma bgini mah cari sensasi doang namanya pdhl bisa dipake hypenya kasus fh ui buat cari keadilan. Mengecewakan,Negative,2
2026-04-15 17:33:00,@itbfess_x poin pertama oke poin kedua sama aja lu kayak orang orang yang lebih fokus sama pelanggaran privasi di kasus fh ui kemarin kalau isi hidden galerynya melecehkan ya emang wajib dipermasalahkan ngerekam orang tanpa izin juga kejahatan btw,Positive,1
2026-04-15 17:55:00,Ini kasus FH UI napa jadi perang gender deh?? Padahal yang melakukan KS gitu bisa cewe maupun cowo. Yang salah kelakuannya weiii,Neutral,1
2026-04-15 18:40:00,@sampahfhui penyalahgunaan kekuasaan najis,Positive,1
2026-04-15 18:56:00,soalnya ada orang thailand yang bikin vt soal ini makanya kasus fh ui ini jadi viral juga di sana tapi yang begini emang harus rame dulu kemana mana biar hukum sosialnya kerasa sama pelaku,Positive,1
2026-04-15 19:20:00,@sampahfhui Yg ngomong beginian mau jadi penegak hukum Njiiirrr?,Positive,1
2026-04-15 22:24:00,@imaaluvcutegirl @MiskinTV_ @Fauzanamien Wkwk kasus fh ui ini kena apes ajasih. Pdhl grup chat cewe2 juga banyak. Ga ketahuan aja. kalo semua grup chat privat disebarin bisa-bisa mahasiswa-mahasiswi seluruh indo di DO. lagian itu kan cuma horny talk aja bukan tindakan. siapa sih di dunia ini yang gak pernah horny?,Negative,2
2026-04-15 22:24:00,@vigilante1312 @daniellsinaga_ @univ_indonesia @sampahfhui mekanisme hukum negara tetap berjalan di jalurnya sementara kampus juga punya ruang untuk menangani aspek etik dan administratifnya. saya juga melihat kecenderungan fokus hanya pada perlindungan terduga sementara dampak dari perbuatannya sendiri jadi kurang mendapat perhatian.,Positive,1
2026-04-15 22:25:00,@RumiJalaludiin @roseidusk @tesvsyy @persephoeus @sampahfhui @HukumUI Plis ini kasus apa? Postinganya udah ilang,Neutral,0
2026-04-15 22:25:00,@vigilante1312 @daniellsinaga_ @univ_indonesia @sampahfhui menurut saya lebih adil kalau kita pisahkan dua hal ini: cara penanganannya boleh dikritik tapi perbuatannya juga tetap harus dipertanggungjawabkan tanpa harus langsung menyimpulkan bahwa semua itu melanggar UU atau bertujuan menghancurkan.,Neutral,1
2026-04-15 22:29:00,Wkwk kasus fh ui ini kena apes ajasih. Pdhl grup chat cewe2 juga banyak. Ga ketahuan aja. kalo semua grup chat privat disebarin bisa-bisa mahasiswa-mahasiswi seluruh indo di DO. lagian itu kan cuma horny talk aja bukan tindakan. siapa sih di dunia ini yang gak pernah horny?,Negative,2
2026-04-15 22:43:00,@opojare9 @opojare9 bro lo lagi campur aduk konteksnya. Di kasus FH UI (grup chat 16 cowok angkatan 2023) ini BUKAN cuma obrolan privat 1-1 sambil nonton TV dangdut kayak contoh lo. Mereka bikin GRUP CHAT khusus (yg awalnya kos-kosan terus melebar) isinya komentar mesum +,Positive,1
2026-04-15 23:02:00,@oldsport954183 @Mahswraa @dream_acv @MiskinTV_ lu dengan ngetik gini aja udah buat streotype kalo semua cowo berarti bejat padahal pada akhirnya juga cewe cowo semua sama aja kalo bejat ya bejat engga ya engga. semua orang harus hati hati milih teman/pasangan. kasus fh ui yang harus di up bukan gender war nya.,Neutral,1
2026-04-15 23:11:00,"jujur gua ga kaget sm respon cowo cowo tentang ks fhui, cat calling aja ga dianggap pelecehan sama mereka wkwk",Positive,1
2026-04-15 23:15:00,@bebearmageddon @DhvVnAr @screamerdiva @sampahfhui kak anak ibu itu cewek . miris aja malah ngeluarin statement begitu,Positive,1
2026-04-15 23:20:00,@screamerdiva @sampahfhui guyssss dibales ibunya ternyata anak ibu ini perempuan tapi dia ga mikirkah kalo anaknya jadi korban pelecehan laki-laki jahat? https://t.co/obp1lW8ehi,Positive,1
2026-04-15 23:28:00,@MarujangUj37869 @sparklesyoshi @tanyarlfes Lu dongo apa gimane sih cewe kalau gossip ga pernah sampe ke ranah seksual jing kalau kasus FH UI ini udah parah bgst bahkan dosen aja mereka ngomongin jorok kayak gitu?? This is why men shouldn't exist otaknya setengah semua,Positive,1
2026-04-15 23:29:00,@MiskinTV_ Namanya juga kaum betina rahim anget / feminis pas kasus FH UI itu pada koar Tapi pas yg difoto itu pasti nanti alesannya bercandaan / alesan bodoh lainnya,Negative,2
2026-04-15 23:31:00,@uibaseNG Jujur ya banyak kasus yg tenggelam gara gara kasus FH UI. Bukan berarti bela pelaku tp banyak yang sekalian menunggangi isu ini untuk kepentingan mereka,Neutral,0
2026-04-15 23:47:00,Cowok yang nge defend pelecehan kasus FH UI dengan alibi locker room talk Adalah cowok yang sama yang bakal takut kalo nama mereka muncul di grup gay Indo dan di lecehin disana oof who said that,Positive,1
2026-04-15 23:48:00,"Bela Pelaku Pelecehan Mahasiswa FH UI, Profesi Orangtuanya Terkuak, Sesumbar Bawa Mobil Barracuda https://t.co/IpxVa7cN52 lewat @tribunnews",Neutral,0
2026-04-15 23:59:00,disinggung pola asuh orang tua kok ga terima. pemikiran manusia dipengaruhi lingkungannya dan lingkungan pertama itu keluarga. dari kasus fh ui kemarin bisa dilihat orang tuanya lengkap tapi tidak bertanggung jawab mendidik anaknya dan tidak paham parenting.,Positive,1
2026-04-16 00:00:00,Ramai-Ramai Anggota DPR Kecam Grup Chat Mesum FH UI https://t.co/KtxkKnzbjH,Neutral,0
2026-04-16 00:19:00,"@sampahfhui Jgn sampe lah kasih mereka kesempatan buat ngurus negara, ancur lebur yg ada. Kasian liat Indo di masa dpn, punya oknum pejabat kek mrk",Positive,1
2026-04-16 00:57:00,terhadap 27 mahasiswi. Para mahasiswa terlapor ini sedang menjalani proses pemeriksaan lebih lanjut. Pihak UI bilang langkah ini dilakukan sambil menunggu hasil investigasi lengkap. Sementara itu BEM UI dan BEM FH UI juga ikut mendesak agar ada sanksi yang lebih berat,Positive,0
2026-04-16 02:03:00,"@revol7hink @sampahfhui apa harus nunggu mereka ngehamilin orang dulu? SEMUA KEJAHATAN SEKSUAL ITU PRIVATE ANJIR, udah bener di up gini biar lu pada yg ada grup lebih concern kalo hal mesum gabisa dijadiin topik ya anjg",Positive,1
2026-04-16 02:09:00,@sampahfhui demi Allah sakit bangett,Positive,1
2026-04-16 02:10:27,temen kantor gue blg kalo kasus fhui itu hal yang terlalu dibesar besarkan dan org org terlalu lebay reaksinya 😀 oke dari situ gue udh bisa nilai kalo ni orang adalah laki laki sampah.,Positive,1
2026-04-16 02:16:00,"@revol7hink @sampahfhui sexual harassment itu dianggap harassment kalau menimbulkan ketidaknyamanan bagi korban kocak, ya ini kesebar begini yg ga nyaman satu indonesia, elu noh get a life",Negative,1
2026-04-16 02:27:00,@sampahfhui serius mahasiswa kelakuan nya kek gini?,Neutral,1
2026-04-16 02:31:00,@sampahfhui Jujur aja sebenernya mereka lagi kena apes aja. Aslinya grup cowo cowo ga jauh-jauh pembahasannya beginian kan ? *izinnnnn,Negative,2
2026-04-16 02:57:03,"Dan satu pertanyaan lagi yg bikin penasaran, gimana status penyebar skrinsut chat grup para pelaku KS FH UI ini? Ini juga menarik dibahas secara mendalam buat literasi, khusus dari POV hukum. Kalau ada yang bahas, bagi yes.",Neutral,0
2026-04-16 03:18:00,16 Mahasiswa FH UI Terduga Pelaku Pelecehan Seksual Tak Boleh Ikut Kuliah hingga Akhir Mei https://t.co/0CKuwXDlnE,Neutral,0
2026-04-16 03:35:00,"@sampahfhui Mungkin cewe UI gatel jg makanya mas mas itu pada masih jaga sikap untuk mencoba mengaruk dlm komunitas kecil nya, coba intropeksi mba siapa yg slah kalian satu almamater lho masa boroknya di korek bersama",Negative,2
2026-04-16 03:46:00,@sampahfhui najizzz,Positive,1
2026-04-16 03:47:00,@sampahfhui serem bgt laki jaman skrng,Positive,1
2026-04-16 03:53:00,Komisi III DPR RI memuji respons cepat dan keberanian BEM FH UI dalam mengawal pengungkapan kasus kekerasan seksual yang terjadi di lingkungan kampus. Tindakan mahasiswa ini dinilai sebagai langkah nyata dalam memberikan perlindungan kepada korban https://t.co/K9ymvu12OX,Positive,0
2026-04-16 04:00:00,Universitas Indonesia mengambil langkah tegas dengan menonaktifkan sementara 16 mahasiswa Fakultas Hukum yang terlapor dalam kasus dugaan kekerasan verbal. https://t.co/agVUeo4HFW,Neutral,0
2026-04-16 04:38:00,Semoga kasus dugaan KS oleh 16 mahasiswa FH UI bisa ada kepastian hukum baik bagi terduga pelaku maupun bagi para korban sehingga spekulasi asumsi dan sebagainya tidak makin liar. https://t.co/SxZuGlWIs5,Neutral,1
2026-04-16 05:02:00,Kasus Grup Chat Mesum FH UI Legislator Tekankan Penegakan Sanksi Dan Perlindungan Korban https://t.co/iU6EIiYIq1,Positive,0
2026-04-16 05:17:00,@sampahfhui ajg juga anak fh bgst,Positive,1
2026-04-16 05:17:00,@sampahfhui ajg juga anak fh kok gini si bgst anjg,Positive,1
2026-04-16 05:48:00,"@sampahfhui Padahal kampus fakultas hukum lho...🫩,kecewa bngt Ama Indonesia sekarang",Positive,1
2026-04-16 06:14:00,UI Nonaktifkan Status Akademik 16 Mahasiswa FH UI Terkait Kasus Dugaan Pelecehan Seksual https://t.co/cfcvNqtYx0 #PelecehanSeksual #ChatMesum #FHUI #Viral #UI #UniversitasIndonesia #Mahasiswa #FakultasHukum,Neutral,0
2026-04-16 06:21:00,Komisi III DPR RI memuji keberanian BEM FH UI yang pasang badan dalam mengungkap kasus kekerasan seksual di kampus. Perlindungan terhadap korban adalah prioritas dan langkah mahasiswa ini menjadi teladan dalam menjaga integritas dunia pendidikan. https://t.co/SK4v8KtgEc,Positive,0
2026-04-16 06:54:00,"@sampahfhui Coba buat baca baca. Dan ga nyangka kelakuan mereka masih ada yang belain. Dengan alasan kan grub privat. Kan cuman omongan bukan dilakuin bener. Halo ? Mereka ni mahasiswa fakultas hukum loh ? Masak dari beberapa cowok itu ga ada yg bilang atau merasa ""kayanya kelewatan deh""",Positive,1
2026-04-16 07:19:00,"@sampahfhui nih orang”sakit gimana mau jadi penegak hukum kalau kyk gini, pintar:0 bodoh:100",Positive,1
2026-04-16 07:21:00,@sampahfhui university se indah itu tapi dalam nya rata”orang” nol attittude,Positive,1
2026-04-16 07:24:00,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia (UI) untuk memprioritaskan perlindungan korban dalam kasus pelecehan seksual daring yang melibatkan 16 mahasiswa FH UI dengan 27 korban. #folkjogja #infojogja https://t.co/5U7DmFiRN2,Positive,0
2026-04-16 07:25:00,Komisi III DPR RI apresiasi keberanian BEM FH UI dalam kasus kekerasan seksual ️‼️ We Are One Dendam FH UI https://t.co/ugUH4taDmv,Positive,0
2026-04-16 07:30:00,Kasus yang menyeret 16 mahasiswa FH UI lagi ramai banget dibahas apalagi setelah terungkap isi chat yang dinilai melecehkan perempuan mulai dari mahasiswi sampai dosen. Tapi tahukah kamu kalau bentuk kekerasan seksual itu luas banget? Geser untuk tahu bentuk kekerasan lainnya. https://t.co/P5x9iUqSEm,Neutral,0
2026-04-16 07:52:00,Lakn*t 16 Mahasiswa Bejat UI Viral: 16 mahasiswa FH UI diadili sidang internal tengah malam (13 14/4). Diduga lakukan pelecehan seksual verbal &amp; digital ke mahasiswi hingga dosen. Spill WA beredar praktik serupa disebut berulang &amp; dinormalisasi. Sebuah utas https://t.co/H7newbJPCa,Positive,0
2026-04-16 08:01:00,@sampahfhui Yang ngelahirin mereka cowo kah? Kok bisa tega banget ngetik kayak gitu.. speechless,Positive,1
2026-04-16 08:02:00,@sampahfhui duh duh ga ketolong,Positive,1
2026-04-16 08:21:00,KemenPPPA Kawal Kasus FH UI Singgung Efek Jangka Panjang Korban Kekerasan Seks https://t.co/i4cf8eSbnH,Positive,0
2026-04-16 08:22:00,@sampahfhui Pendapat saja ...menurut saya agak keterlaluan ...inikan circle mereka juga group wa ...mereka ...agak kelewatan juga ...tapi mungkin enggak perlu d.o lah ...hukum administrasi lah ...dikurangi sks nya aja kali yah ...pendapat saya ajasih ...,Negative,2
2026-04-16 08:27:00,16 Mahasiswa FH UI Dinonaktifkan Sementara Terkait Dugaan Pelecehan Seksual Ini Penjelasan Kampus https://t.co/0e2nxZGQHh lewat @tribunnews,Neutral,0
2026-04-16 09:00:00,DPR apresiasi keberanian BEM FH UI https://t.co/HH9dDGj0MD,Neutral,0
2026-04-16 09:08:00,Keberanian BEM FH UI dalam mengungkap dan mengawal kasus kekerasan seksual mendapat apresiasi tinggi dari Komisi III DPR RI. Langkah ini membuktikan bahwa kampus harus menjadi ruang aman bagi siapa saja. https://t.co/zgp1ZByASo,Positive,0
2026-04-16 09:51:00,@Leifisherman @sampahfhui kalo ditolak dikalangan masyarakat manapun saya setuju tapi kalo dalam hal pekerjaan kayak sulit bro soalnya dengan kuasa duit bapaknya dan perusahaan bapaknya tetap bisa kerja.. apalagi sekarang pekerjaan bisa dibeli.,Neutral,1
2026-04-16 10:08:00,@myalbarakat @MastinSaurus @sampahfhui Balasan yg bagus dan detail. Mungkin akunya juga kurang spesifik dari awal. Fantasi bokep yg dishare ke relasi terdekat tanpa objek mengetahui sedikit pun pelecehan juga? Kriminal juga? Iya tau mereka berhak marah. Tapi disini kalo mereka gak pernah tau?,Negative,2
2026-04-16 10:17:00,@MastinSaurus @BudiBukanIntel @sampahfhui Wkwkwk semua bakal ngomong kek lu karena belum ngerasain bang. Coba aja adeklu dibahas di grup chat itu. Gw yakin lu pasti marah .,Positive,1
2026-04-16 10:18:00,Geger di UI: 16 mahasiswa FH di-nonaktifkan sementara buntut dugaan kasus pelecehan seksual. Mereka nggak boleh kuliah nggak boleh ke kampus nama juga hilang dari PDDIKTI tapi masa studi tetap jalan. Kok nggak di DO? Baca selengkapnya: https://t.co/ORXPBaEqW5 #FHUI https://t.co/0xEHI4jI5J,Neutral,0
2026-04-16 10:26:00,@sampahfhui Pantesan netizen pada geram dengan kelakuan mahasiswa ini.,Positive,1
2026-04-16 11:00:00,16 Mahasiswa FH UI Dinonaktifkan Sementara &amp; Dilarang Injak Kaki di Kampus usai Kasus Pelecehan Seksual https://t.co/8DYkh8NSiy,Neutral,0
2026-04-16 11:06:00,@sampahfhui Gimna lanjutan kasus ini guys?,Neutral,0
2026-04-16 11:53:00,16 mahasiswa FH UI terlibat kekerasan seksual cuma diskors sampai Mei 2026? Ini bukan sanksi ini libur panjang. Korban harus kuliah tiap hari dengan trauma sementara pelaku masih bisa lanjut karir hukumnya? Kemana etika hukumnya?,Positive,0
2026-04-16 12:23:00,Terbaru Polda Metro Jaya Kumpulkan Barang Bukti Grup Chat Mesum FH UI https://t.co/xDrS7FLmyx,Neutral,0
2026-04-16 13:19:00,@screamerdiva @sampahfhui Kalo anak gw ada disitu sih kalo gw di invite di group itu gw leave dan wa anak gw buat tanggung jawab sendiri masalahnya. Fasilitasnya gw cabut dan gw serahin keputusannya ke kampus tanpa ada pembelaan apa2 lagi,Neutral,1
2026-04-16 13:23:00,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia memprioritaskan perlindungan korban dalam kasus dugaan pelecehan seksual daring oleh 16 mahasiswa FH UI terhadap 27 korban. #fyp #trendingvideo #dprri #sellyandrianygantina #fhui https://t.co/k44yuQNmUE,Positive,0
2026-04-16 13:34:00,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia memprioritaskan perlindungan korban dalam kasus dugaan pel3cehan s3ksual daring yang melibatkan 16 mahasiswa FH UI terhadap 27 korban. #fyp #dprri #fhui #korban #trendingvideo https://t.co/d8cH3YBWH6,Positive,0
2026-04-16 13:44:00,Video Puan soal Pelaku Grup Chat Mesum FH UI: Harus Diadili! https://t.co/unuO9fTCyj,Positive,0
2026-04-16 14:29:00,@prastow @sampahfhui Kok aku berkaca² yaa baca twit bapak ini kebayang gimana gemeternya nahan amarah begitu tau bahwa selama ini putrinya setiap hari terpapar resiko objektifikasi seksual jangan sampaiii jadi korban yaa pak.. terpenting siapapun korbannya pelaku harus ditindak tegas,Positive,1
2026-04-16 14:54:00,Soroti Kasus FH UI Puan:Tidak Ada Toleransi Kekerasan Seksual di Lingkungan Pendidikan Tinggi https://t.co/1vB4I89o6F,Neutral,0
2026-04-16 15:37:00,‼️ UPDATE KASUS KEKERASAN SEKSUAL OLEH 16 MAHASISWA FH UI Untuk sementara 16 mahasiswa FH UI yang melakukan KS di sebuah grup WA DISKORS dari tanggal 15 April sampai 30 Mei 2026. Perlu diperhatikan kalau UI juga menegaskan ini bukan keputusan akhir dan masih dalam proses https://t.co/FXtWnJkAOX,Neutral,0
2026-04-16 16:35:00,MALU BGT JIRRRRR nanno pls dateng aje ke fhui utk menjadi karma buruk bagi 16 org itu https://t.co/D6O2Zsa4ir,Positive,1
2026-04-16 16:51:00,at the end kasus fh ui ga bikin orang aware tapi adu ego antar gender aja. siapa si paling korban siapa si paling pelaku. apalagi yg add yours protect your daughter (dicoret) educate your son benci bgt bacanya PADAHAL both of son and daughter are need it,Negative,1
2026-04-16 16:59:00,"sebetulnya motivasi orang2 yg kontra sama case fhui itu apa coba, udah jelas secara moral hal tsb sangat salah masih aja ada yg kontra bahkan ngebela",Positive,1
2026-04-16 17:06:00,Habis baca kasus FH UI. Isi chat nya kok kek alter sih. Pada ga beres,Neutral,1
2026-04-16 17:10:00,@arddhe tolol sok²an suarain enabler dan kasus fh ui kemaren padahal sendirinya ngelakuin kekerasan seksual juga udh gitu ngeles kaum tua kayak lo bebal udh dikasih tau secara definisi mending gausah munafik kalo dikoreksi dan evaluasi diri njing,Positive,1
2026-04-16 17:25:00,@arddhe apa dah lu jelas menyebut suatu barang sebagai payudara orang itu objektifikasi lu baca ga sih full dari obrolan kasus fh ui pantes dongok,Positive,1
2026-04-16 17:38:00,SEKALI LAGI GUE LIAT COWO NGEDEFEND KASUS FH UI GUE DOAIN MEREKA JATUH MISKIN JADI ODGJ AJA LAH SANA TOLOL HERAN BANGET PELAKU BEJAT KAYA GITU AJA MASIH AJA DIBELA APALAGI ORANG ODGJ PEMERINTAHAN IDIOT APA YA GUE MUAK BANGET SAMA ORANG YA GA PUNYA KEWARASAN OTAK KAYA UDAHNG CUIH,Positive,1
2026-04-16 17:39:00,@sampahfhui sumpah sakit hati bgt bacanya.... ini ga boleh diselesaikan secara damai yaa‼️,Positive,1
2026-04-16 18:32:00,Kasus ini bermula pada 11 April 2026 saat akun X @sampahfhui mengunggah tangkapan layar grup WhatsApp berisi mahasiswa FH UI. Grup tersebut disebut beranggotakan 16 mahasiswa laki-laki dengan isi percakapan yang dinilai melecehkan mahasiswa lain hingga dosen.,Neutral,0
2026-04-16 18:56:00,@naay_killa @sampahfhui Justru bagus dong cepuin grup chat ini untuk pencegahan supaya mereka tidak melakukan kepada yg bukan objek seksualnya,Positive,1
2026-04-16 21:15:00,"Ngeseks di ruang private udah beda cerita. Ngelibatin 2 orang yang kasih consentnya masing-masing. Kalau masalah si fhui itu kan beda, emang korban kasih consentnya buat dilecehkan itu? Kan enggak. Seks in private kalau salah satunya gak kasih consent pun bakalan dicecar.",Positive,1
2026-04-16 23:21:00,"@mhmmd_jati Yang paling menyedihkan, gue nimbrung di utas anak FHUI&amp;dia menanggapi dgn kalimat “ini adalah kekecewaan kami terhadap sistem penegakan hukum yg ada” Kalau sudah kecewa dan gk percaya sistem,ngapain kalian kuliah,justru itu kan tujuan kaliam kuliah,meneggakan supremasi hukum",Positive,1
2026-04-16 23:35:00,@akuratco Mahasiswa FH UI dihadirkan dalam forum terbuka untuk pertanggungjawaban moral setelah terungkapnya tujuanikasi perempuan dalam grup chat. #KeamananDigital #EtikaMahasiswa #Solidaritas #Hukum @akuratco https://t.co/pfg6z7xmfr,Neutral,0
2026-04-16 23:38:00,"Profil Munif Taufik, Sosok Kunci Terbongkarnya Chat Pelecehan Seksual Mahasiswa FH UI https://t.co/6ThvEl89ci",Neutral,0
2026-04-16 23:38:00,@detikjabar_ 16 mahasiswa FH UI harus menghadapi publik setelah terlibat dalam kasus mengungkapkan verbal terhadap perempuan dalam grup percakapan. #PendidikanEtika #PelecehanVerbal #FHPertanggungjawaban #SolidaritasMahasiswa @detikjabar_ https://t.co/YuQ0XfSUBK,Neutral,0
2026-04-16 23:55:00,@cozyaltruis Sanksi sosial yang diberikan menunjukkan bahwa tidak ada ruang untuk objektifikasi perempuan di FH UI. #AntiObjektifikasi #PendidikanBerkualitas #KeamananPerempuan #Perlawanan @cozyaltruis https://t.co/MR9daroQ4Z,Positive,0
2026-04-17 00:03:00,@sampahfhui nggak ngotak sih kata gw,Neutral,1
2026-04-17 00:47:00,@sampahfhui Itu kan becandaan internal group chat. Ngapain dianggap serius,Negative,2
2026-04-17 01:56:00,"@revol7hink it's not even abt complaining, ini namanya udah tindakan kriminal... ini tentang ks loh? kok bisa sih gapaham pointnya dritadi gmana? https://t.co/We3vSLXB4B",Positive,1
2026-04-17 03:30:10,"""Namanya juga cowok"", tapi bokap &amp; adek laki-laki gue enggak. Pas mereka tau detail kasus pelecehan seksual FH UI, mereka yg pertama kali ngajak gue ngobrol &amp; marah-marah. Kalau bokap &amp; adek gue aja mengutuk keras apa yg dilakukan pelaku, kenapa banyak laki-laki malah ngebelain?",Positive,1
2026-04-17 04:45:45,"Janganlah ketidaksukaanmu pada forum terbuka dini hari di Auditorium Djokosutono membuatmu menolak penanganan kasus KS di FHUI dengan alasan ""locker boys talk"" atau ""namanya juga cowok"". Speaking to the person in the mirror.",Positive,1
2026-04-17 05:14:00,Kritikan Andovi da Lopez usai Viral Skandal Chat Mesum FH UI https://t.co/wzzXTmQTwe via @YouTube,Neutral,0
2026-04-17 05:26:00,pantes kasus FH UI disepelein dan banyak yang bilang LEBAY. nih liat nih orang mindset warga indo aja begini wkwkwkwn,Positive,1
2026-04-17 05:53:00,@sampahfhui SAMPAH MASYRAKAT,Positive,1
2026-04-17 06:11:00,Habiburokhman mengapresiasi BEM FH UI yang menggelar audiensi terbuka menghadirkan 16 terduga pelaku dalam kasus pelecehan seksual pada 13 April 2026. https://t.co/SDbZcVG0xo,Positive,0
2026-04-17 06:29:00,"@sampahfhui This becoming an international headline is such a chef’s kiss. Those boys don’t deserve any platform, nor to serve in the world of law in any part of this universe. Stupid and just plain ugly motherfuckers",Positive,1
2026-04-17 06:55:00,@morningcatt @krougee setuju bang they only brag abt it when woman are the victim. Padahal kasus fh ui ini bukan untuk memulai gender war. Kasus fh ui bukan karena pelakunya laki² dan korbannya perempuan tapi karena ks-nya (regardless of the gender),Positive,1
2026-04-17 07:14:00,@varutieru And it's fucking crazier how yang di kasus fh ui victimnya ada juga ibu dan kakak sendiri,Positive,1
2026-04-17 07:25:00,@mataharidisini @wroofwoof @MastinSaurus @sampahfhui iya semua orang tu punya pikiran kek gtu dan gw gk ngerasa paling bersih kok maksud gw kan mereka pamer abs/bicep kan atas kemauan mereka sendiri gk termasuk pelecehan lah klo ini tanpa seizin ya pelecehan lah apsii kok jdi oon,Positive,1
2026-04-17 09:03:00,@MastinSaurus @sampahfhui Men-share hanya bagian proses jangan dialihkan ke ranah private. Setuju selama masih diisi kepalamu saja tetapi ketika berbagi dengan orang lain ini jadi berbeda. Karena kecabulanmu ditularkan atau menularkan orang lain.,Positive,1
